15-07-2021;34121515048;MIÑO;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515049;MOECHE;5;Incidencia acumulada para o concello: >50 e <=150;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515050;MONFERO;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515051;MUGARDOS;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515052;MUXIA;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515053;MUROS;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515054;NARON;Número de novos casos diagnosticados no concello: 54;Incidencia acumulada para o concello: >50 e <=150;Número de novos casos diagnosticados no concello: 39;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515055;NEDA;Número de novos casos diagnosticados no concello: 11;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515056;NEGREIRA;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515057;NOIA;Número de novos casos diagnosticados no concello: 10;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515058;OLEIROS;Número de novos casos diagnosticados no concello: 123;Incidencia acumulada para o concello: >250 e <=500;Número de novos casos diagnosticados no concello: 91;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515059;ORDES;Número de novos casos diagnosticados no concello: 11;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515060;OROSO;Número de novos casos diagnosticados no concello: 24;Incidencia acumulada para o concello: >250 e <=500;Número de novos casos diagnosticados no concello: 16;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515061;ORTIGUEIRA;5;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515062;OUTES;Número de novos casos diagnosticados no concello: 10;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515064;PADERNE;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515065;PADRON;Número de novos casos diagnosticados no concello: 13;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 10;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515066;PINO (O);5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515067;POBRA DO CARAMIÑAL A;Número de novos casos diagnosticados no concello: 52;Incidencia acumulada para o concello: >500;Número de novos casos diagnosticados no concello: 39;Incidencia acumulada para o concello: >250
15-07-2021;34121515068;PONTECESO;5;Incidencia acumulada para o concello: <=25;5;Incidencia acumulada para o concello: >10 e <=25
15-07-2021;34121515069;PONTEDEUME;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515070;PONTES DE GARCIA RODRIGUEZ (AS);5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515071;PORTO DO SON;Número de novos casos diagnosticados no concello: 36;Incidencia acumulada para o concello: >250 e <=500;Número de novos casos diagnosticados no concello: 25;Incidencia acumulada para o concello: >250
15-07-2021;34121515072;RIANXO;Número de novos casos diagnosticados no concello: 23;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 17;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515073;RIBEIRA;Número de novos casos diagnosticados no concello: 78;Incidencia acumulada para o concello: >250 e <=500;Número de novos casos diagnosticados no concello: 61;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515074;ROIS;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515075;SADA;Número de novos casos diagnosticados no concello: 27;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 18;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515076;SAN SADURNIÑO;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515077;SANTA COMBA;Número de novos casos diagnosticados no concello: 10;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515078;SANTIAGO DE COMPOSTELA;Número de novos casos diagnosticados no concello: 209;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 148;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515079;SANTISO;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515080;SOBRADO;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515081;SOMOZAS;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515082;TEO;Número de novos casos diagnosticados no concello: 32;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 23;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515083;TOQUES;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515084;TORDOIA;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515085;TOURO;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515086;TRAZO;5;Incidencia acumulada para o concello: >25 e <=50;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515087;VALDOVIÑO;5;Incidencia acumulada para o concello: >25 e <=50;5;Incidencia acumulada para o concello: >10 e <=25
15-07-2021;34121515088;VAL DO DUBRA;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34121515089;VEDRA;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515090;VILASANTAR;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34121515091;VILARMAIOR;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515092;VIMIANZO;Número de novos casos diagnosticados no concello: 14;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 12;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515093;ZAS;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34121515901;CARIÑO;5;Incidencia acumulada para o concello: >25 e <=50;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34121515902;OZA-CESURAS;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727001;ABADIN;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727002;ALFOZ;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34122727003;ANTAS DE ULLA;5;Incidencia acumulada para o concello: >50 e <=150;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727004;BALEIRA;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34122727005;BARREIROS;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727006;BECERREA;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727007;BEGONTE;5;Incidencia acumulada para o concello: >50 e <=150;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727008;BOVEDA;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727009;CARBALLEDO;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727010;CASTRO DE REI;Número de novos casos diagnosticados no concello: 16;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727011;CASTROVERDE;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34122727012;CERVANTES;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727013;CERVO;Número de novos casos diagnosticados no concello: 10;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727014;CORGO (O);5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727015;COSPEITO;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34122727016;CHANTADA;Número de novos casos diagnosticados no concello: 11;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727017;FOLGOSO DO COUREL;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727018;FONSAGRADA (A);5;Incidencia acumulada para o concello: >25 e <=50;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727019;FOZ;Número de novos casos diagnosticados no concello: 31;Incidencia acumulada para o concello: >250 e <=500;Número de novos casos diagnosticados no concello: 28;Incidencia acumulada para o concello: >250
15-07-2021;34122727020;FRIOL;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727021;XERMADE;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727022;GUITIRIZ;5;Incidencia acumulada para o concello: >25 e <=50;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727023;GUNTIN;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34122727024;INCIO (O);0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727025;XOVE;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727026;LANCARA;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727027;LOURENZA;5;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34122727028;LUGO;Número de novos casos diagnosticados no concello: 292;Incidencia acumulada para o concello: >250 e <=500;Número de novos casos diagnosticados no concello: 189;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727029;MEIRA;Número de novos casos diagnosticados no concello: 12;Incidencia acumulada para o concello: >500;5;Incidencia acumulada para o concello: >250
15-07-2021;34122727030;MONDOÑEDO;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727031;MONFORTE DE LEMOS;Número de novos casos diagnosticados no concello: 31;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 23;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727032;MONTERROSO;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727033;MURAS;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727034;NAVIA DE SUARNA;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727035;NEGUEIRA DE MUÑIZ;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727037;NOGAIS (AS);5;Incidencia acumulada para o concello: >150 e <=250;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727038;OUROL;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727039;OUTEIRO DE REI;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727040;PALAS DE REI;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727041;PANTON;5;Incidencia acumulada para o concello: >25 e <=50;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727042;PARADELA;5;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >250
15-07-2021;34122727043;PARAMO (O);5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727044;PASTORIZA (A);5;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727045;PEDRAFITA DO CEBREIRO;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34122727046;POL;5;Incidencia acumulada para o concello: >50 e <=150;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727047;POBRA DO BROLLON (A);0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727048;PONTENOVA (A);5;Incidencia acumulada para o concello: >25 e <=50;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727049;PORTOMARIN;5;Incidencia acumulada para o concello: >50 e <=150;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727050;QUIROGA;5;Incidencia acumulada para o concello: >50 e <=150;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727051;RIBADEO;Número de novos casos diagnosticados no concello: 20;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 15;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727052;RIBAS DE SIL;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727053;RIBEIRA DE PIQUIN;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727054;RIOTORTO;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34122727055;SAMOS;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727056;RABADE;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727057;SARRIA;Número de novos casos diagnosticados no concello: 55;Incidencia acumulada para o concello: >250 e <=500;Número de novos casos diagnosticados no concello: 26;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727058;SAVIÑAO (O);5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727059;SOBER;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727060;TABOADA;5;Incidencia acumulada para o concello: >25 e <=50;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727061;TRABADA;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727062;TRIACASTELA;5;Incidencia acumulada para o concello: >250 e <=500;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727063;VALADOURO (O);5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727064;VICEDO (O);5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727065;VILALBA;Número de novos casos diagnosticados no concello: 12;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34122727066;VIVEIRO;Número de novos casos diagnosticados no concello: 38;Incidencia acumulada para o concello: >150 e <=250;Número de novos casos diagnosticados no concello: 29;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34122727901;BARALLA;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34122727902;BURELA;Número de novos casos diagnosticados no concello: 11;Incidencia acumulada para o concello: >50 e <=150;Número de novos casos diagnosticados no concello: 11;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34123232001;ALLARIZ;Número de novos casos diagnosticados no concello: 34;Incidencia acumulada para o concello: >500;Número de novos casos diagnosticados no concello: 26;Incidencia acumulada para o concello: >250
15-07-2021;34123232002;AMOEIRO;Número de novos casos diagnosticados no concello: 11;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >250
15-07-2021;34123232003;ARNOIA;5;Incidencia acumulada para o concello: >500;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34123232004;AVION;Número de novos casos diagnosticados no concello: 23;Incidencia acumulada para o concello: >500;Número de novos casos diagnosticados no concello: 21;Incidencia acumulada para o concello: >250
15-07-2021;34123232005;BALTAR;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34123232006;BANDE;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34123232007;BAÑOS DE MOLGAS;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34123232008;BARBADAS;Número de novos casos diagnosticados no concello: 84;Incidencia acumulada para o concello: >500;Número de novos casos diagnosticados no concello: 56;Incidencia acumulada para o concello: >250
15-07-2021;34123232009;BARCO DE VALDEORRAS (O);Número de novos casos diagnosticados no concello: 136;Incidencia acumulada para o concello: >500;Número de novos casos diagnosticados no concello: 107;Incidencia acumulada para o concello: >250
15-07-2021;34123232010;BEADE;5;Incidencia acumulada para o concello: >500;0;Incidencia acumulada para o concello: <=10
15-07-2021;34123232011;BEARIZ;5;Incidencia acumulada para o concello: >500;5;Incidencia acumulada para o concello: >250
15-07-2021;34123232012;BLANCOS (OS);5;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34123232013;BOBORAS;5;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >250
15-07-2021;34123232014;BOLA A;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34123232015;BOLO (O);0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34123232016;CALVOS DE RANDIN;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34123232017;CARBALLEDA DE VALDEORRAS;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34123232018;CARBALLEDA DE AVIA;5;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34123232019;CARBALLIÑO (O);Número de novos casos diagnosticados no concello: 76;Incidencia acumulada para o concello: >500;Número de novos casos diagnosticados no concello: 55;Incidencia acumulada para o concello: >250
15-07-2021;34123232020;CARTELLE;5;Incidencia acumulada para o concello: >25 e <=50;5;Incidencia acumulada para o concello: >25 e <=75
15-07-2021;34123232021;CASTRELO DO VAL;5;Incidencia acumulada para o concello: >150 e <=250;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34123232022;CASTRELO DE MIÑO;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34123232023;CASTRO CALDELAS;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34123232024;CELANOVA;Número de novos casos diagnosticados no concello: 18;Incidencia acumulada para o concello: >250 e <=500;Número de novos casos diagnosticados no concello: 15;Incidencia acumulada para o concello: >250
15-07-2021;34123232025;CENLLE;5;Incidencia acumulada para o concello: >50 e <=150;5;Incidencia acumulada para o concello: >75 e <=125
15-07-2021;34123232026;COLES;5;Incidencia acumulada para o concello: >250 e <=500;5;Incidencia acumulada para o concello: >125 e <=250
15-07-2021;34123232027;CORTEGADA;5;Incidencia acumulada para o concello: >150 e <=250;0;Incidencia acumulada para o concello: <=10
15-07-2021;34123232028;CUALEDRO;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
15-07-2021;34123232029;CHANDREXA DE QUEIXA;0;Incidencia acumulada para o concello: <=25;0;Incidencia acumulada para o concello: <=10
